BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18
11	6.8E-12	1E10	1E11	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
12	7E-12	1E10	1E11	1E-30	1.04132706617634E-10	1E10	1E-30	1E10	0.195	1E-30	8.37525329019577E-11	19.5252563369578	2.29269857214222E-11	1.4251952855538E-11	3.77366816647177	6.37007169990098E-12	4.72772175239389E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
13	8E-12	1E10	1E11	1E-30	1.37320033987422E-10	1E10	1E-30	1E10	0.185	1E-30	2.0017193768971E-11	0.41135882455754	1.14422069004308E-10	3.03564897831818E-12	0.376770961732787	3.96610524363709E-13	1.05167128809259E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
14	9E-12	1E10	1E11	1E-30	1.1574260355435E-10	1E10	1E-30	1E10	0.18	1E-30	2.87512119836412E-11	2.11960507562935	3.61848841353547E-12	5.53921572467039E-11	22.1899091256946	3.52571915860901E-12	5.14770790053063E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
15	1E-11	1E10	1E11	1E-30	2.01845927639645E-10	1E10	1E-30	1E10	0.196854009083607	1E-30	9.41158116203536E-12	0.118269416949258	2.4605941310611E-11	1.35064211691795E-11	0.782814557067054	2.07818133006029E-12	5.06658796306902E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
16	1.5E-11	1E10	1E11	1E-30	1.65932075082098E-10	1E10	1E-30	1E10	0.178059165678071	1E-30	1.47851567501163E-11	0.288446844897662	1.0785823696697E-11	2.92899683119226E-11	4.87457569657095	4.90442889859465E-12	5.39275367091492E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
17	2.2E-11	1E10	1E11	1E-30	2.00329386099754E-10	1E10	1E-30	1E10	0.148065632423284	1E-30	1.54241882524815E-11	0.290739099009491	1.13780198126954E-11	3.02284268559661E-11	4.55650856794854	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
18	3.3E-11	1E10	1E11	1E-30	8.57409433025515E-11	1E10	1E-30	1E10	0.146372678330003	1E-30	8.46391949211286E-12	0.111373376866825	9.35547991686432E-12	3.53595026751788E-11	3.62847441512071	6.74692129073953E-13	1.1838410145894E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
19	4.7E-11	1E10	1E11	1E-30	1.66115018212035E-10	1E10	1E-30	1E10	0.125639901697349	1E-30	1.31134713186964E-11	0.164788740631508	5.80715635311417E-10	3.31509133297763E-12	0.261731872605627	9.56821364765212E-11	9.24034410716377E-12	1.09897868077642	1.69318535842418E-11	1.93529748378756E-11	2.52997149082084	4.90142685242827E-12	3.1774337205022E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
20	6.8E-11	1E10	1E11	1E-30	1.95455110236616E-10	1E10	1E-30	1E10	0.122123076323908	1E-30	1.71962259000759E-11	0.216094147828597	1.33899489170437E-09	2.18127334690294E-12	0.156689975074061	1.28426758764929E-10	9.41791454871754E-12	0.800137471873299	1.46782361282245E-11	2.26842881855591E-11	2.71716659105079	7.35654455963274E-12	2.85578268452625E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
21	1E-10	1E10	1E11	1E-30	1.82298503925413E-10	1E10	1E-30	1E10	0.111296055553232	1E-30	1.41570864593486E-11	8.00564378704651E-02	8.18087256459844E-10	5.65834449982741E-12	0.28120335898072	1.92983429487171E-10	1.09380271568292E-11	0.843917731100356	1.28789634433701E-11	3.08809966644605E-11	2.89007574720485	7.88382904149169E-12	3.35476287061056E-11	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
22	2.17522607365936E-10	1E10	1E10	1E-30	1.34535885575381E-10	1E10	1E-30	1E10	0.482689948239595	1.94374931260151E-08	1E10	32477.2493787923	3.13981894774344E-08	1E10	1554.45888685567	2.53181009354941E-08	1E10	186.887063474155	1.67353443807284E-08	1E10	26.3672127373303	1.38474193138502E-08	1E10	3.83115774101216	5.6564479880463E-09	1E10	0.937896853456654	1.98317020289403E-09	1E10	0.267509302125862	1.00819269189542E-12	1.36863776575771E-10	18.2293376321471	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
23	1.06099777194716E-09	1E10	1E10	1E-30	1.85280898748673E-10	1E10	1E-30	1E10	0.186647790163584	1.51219851487609E-07	1E10	5356.70964987588	1.5929274180234E-07	1E10	560.916359800476	1.31836724056212E-07	1E10	73.9431771073508	1.0461857667689E-07	1E10	9.74760914920349	8.37135135972275E-08	1E10	1.69160330151503	7.80830106314392E-08	1E10	0.279497520730032	1.94785189552362E-08	1E10	0.114480716115575	1E-30	2.94114351798336E-11	0.446231246861613	1.68829816901418E-09	7.75885819920144E-12	0.095570404482803	9.32799210846299E-12	2.67999722657442E-11	5.58646301625155	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
24	1.06099777194716E-09	1E10	1E10	1E-30	1.85280898748673E-10	1E10	1E-30	1E10	0.186647790163584	1.51219851487609E-07	1E10	5356.70964987588	1.5929274180234E-07	1E10	560.916359800476	1.31836724056212E-07	1E10	73.9431771073508	1.0461857667689E-07	1E10	9.74760914920349	8.37135135972275E-08	1E10	1.69160330151503	7.80830106314392E-08	1E10	0.279497520730032	1.94785189552362E-08	1E10	0.114480716115575	1E-30	2.94114351798336E-11	0.446231246861613	1.68829816901418E-09	7.75885819920144E-12	0.095570404482803	9.32799210846299E-12	2.67999722657442E-11	5.58646301625155	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
25	2.29658805551076E-09	1E10	2E9	1E-30	1.6843802613405E-10	1E10	1E-30	1E10	0.134241227630551	2.74123815308792E-07	1E10	16062.4227443401	3.6788094421477E-07	1E10	2217.23156076866	1.29884784766514E-06	1E10	156.967973644964	3.32207385901962E-07	1E10	153.394946343869	2.78726769582562E-07	1E10	18.8717012087303	1.84932547934237E-07	1E10	2.59895204096215	1.40730337911217E-07	1E10	0.393958378039459	1.15655567039683E-07	1E10	5.59609936987623E-02	9.49329223749976E-09	6.43269687038659E-12	1.73040692928219E-02	8.724755261748E-10	2.4243939035098E-11	0.13084912844038	2.24780055247895E-12	7.64123027686083E-11	8.31370789764317	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
26	4.75164759671903E-09	1E10	1E10	1E-30	1.48213418843178E-10	1E10	1E-30	1E10	8.46172843696545E-02	4.98463391894807E-07	1E10	5116.18914308009	7.75010455736641E-07	1E10	644.090052376895	6.24602419720694E-07	1E10	93.0993377647392	5.36310246215014E-07	1E10	9.0215836984456	3.86359661639151E-07	1E10	1.43782854010427	3.10560649201812E-07	1E10	0.235804696701991	2.22800831957808E-07	1E10	0.023811243086985	1E-30	5.48645513750711E-11	0.258543107313635	1.40078234520369E-08	9.49007410732033E-12	2.74364689594684E-02	2.16477382900301E-12	9.00086777985286E-11	24.5067854140363	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
27	9.86772060698095E-09	1E10	5E9	1E-30	1.7028134117608E-10	1E10	1E-30	1E10	4.91628479649447E-02	1.20014869002198E-06	1E10	3078.43191764201	1.89022988294317E-06	1E10	329.859922961304	1.55018698204022E-06	1E10	84.7870554884197	1.23903706541022E-06	1E10	11.0056216490124	9.08816067959269E-07	1E10	1.57116892204141	5.81275589504998E-07	1E10	0.257227141557499	5.60422402314005E-07	1E10	2.11925584426007E-02	1E-30	5.10969598592957E-11	0.197023647526998	1.54974695781459E-08	1.60058495585246E-11	0.039116329620606	4.33631931223778E-12	4.19524986103719E-11	13.2977993565753	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10
END DSCRDATA
